LOCATION,SUBJECT,MEASURE,TIME,Value
MEX,MAIZE,TONNE_HA,1995,2.288274189
MEX,MAIZE,TONNE_HA,1996,2.238904377
MEX,MAIZE,TONNE_HA,1997,2.384028163
MEX,MAIZE,TONNE_HA,1998,2.342914017
MEX,MAIZE,TONNE_HA,1999,2.472028704
MEX,MAIZE,TONNE_HA,2000,2.461990607
MEX,MAIZE,TONNE_HA,2001,2.577737403
MEX,MAIZE,TONNE_HA,2002,2.710770749
MEX,MAIZE,TONNE_HA,2003,2.752512472
MEX,MAIZE,TONNE_HA,2004,2.817651347
MEX,MAIZE,TONNE_HA,2005,2.927617618
MEX,MAIZE,TONNE_HA,2006,3.001190311
MEX,MAIZE,TONNE_HA,2007,3.206309043
MEX,MAIZE,TONNE_HA,2008,3.323683242
MEX,MAIZE,TONNE_HA,2009,3.236809436
MEX,MAIZE,TONNE_HA,2010,3.259895044
MEX,MAIZE,TONNE_HA,2011,2.905775423
MEX,MAIZE,TONNE_HA,2012,3.187402372
MEX,MAIZE,TONNE_HA,2013,3.194072174
MEX,MAIZE,TONNE_HA,2014,3.296367015
MEX,MAIZE,TONNE_HA,2015,3.478169989
MEX,MAIZE,TONNE_HA,2016,3.284853921
MEX,MAIZE,TONNE_HA,2017,3.353130308
MEX,MAIZE,TONNE_HA,2018,3.358953379
MEX,MAIZE,TONNE_HA,2019,3.380269469
MEX,MAIZE,TONNE_HA,2020,3.397179289
MEX,MAIZE,TONNE_HA,2021,3.425240884
MEX,MAIZE,TONNE_HA,2022,3.441262741
MEX,MAIZE,TONNE_HA,2023,3.453857858
MEX,MAIZE,TONNE_HA,2024,3.473953577
MEX,MAIZE,TONNE_HA,2025,3.490571393
MEX,MAIZE,TONNE_HA,2026,3.506832002
PAK,MAIZE,THND_HA,1990,845
PAK,MAIZE,THND_HA,1991,848
PAK,MAIZE,THND_HA,1992,868
PAK,MAIZE,THND_HA,1993,879
PAK,MAIZE,THND_HA,1994,890
PAK,MAIZE,THND_HA,1995,935
PAK,MAIZE,THND_HA,1996,928
PAK,MAIZE,THND_HA,1997,933
PAK,MAIZE,THND_HA,1998,962
PAK,MAIZE,THND_HA,1999,961.7
PAK,MAIZE,THND_HA,2000,944
PAK,MAIZE,THND_HA,2001,941.6
PAK,MAIZE,THND_HA,2002,935.5
PAK,MAIZE,THND_HA,2003,947.1
PAK,MAIZE,THND_HA,2004,981.8
PAK,MAIZE,THND_HA,2005,1042
PAK,MAIZE,THND_HA,2006,1017
PAK,MAIZE,THND_HA,2007,1052
PAK,MAIZE,THND_HA,2008,1052.1
PAK,MAIZE,THND_HA,2009,935.1
PAK,MAIZE,THND_HA,2010,974.2
PAK,MAIZE,THND_HA,2011,1087
PAK,MAIZE,THND_HA,2012,980
PAK,MAIZE,THND_HA,2013,1168.5
PAK,MAIZE,THND_HA,2014,1125
PAK,MAIZE,THND_HA,2015,1100
PAK,MAIZE,THND_HA,2016,1109.2
PAK,MAIZE,THND_HA,2017,1112.257025
PAK,MAIZE,THND_HA,2018,1119.78599
PAK,MAIZE,THND_HA,2019,1128.851326
PAK,MAIZE,THND_HA,2020,1137.363774
PAK,MAIZE,THND_HA,2021,1143.781054
PAK,MAIZE,THND_HA,2022,1148.137313
PAK,MAIZE,THND_HA,2023,1150.446472
PAK,MAIZE,THND_HA,2024,1151.716907
PAK,MAIZE,THND_HA,2025,1152.981351
PAK,MAIZE,THND_HA,2026,1154.863131
USA,MAIZE,THND_TONNE,1990,201539.468
USA,MAIZE,THND_TONNE,1991,189879.95
USA,MAIZE,THND_TONNE,1992,240734.754
USA,MAIZE,THND_TONNE,1993,160947.072
USA,MAIZE,THND_TONNE,1994,256625.9912
USA,MAIZE,THND_TONNE,1995,187314.348
USA,MAIZE,THND_TONNE,1996,234523.965
USA,MAIZE,THND_TONNE,1997,233871.1336
USA,MAIZE,THND_TONNE,1998,247887.9572
USA,MAIZE,THND_TONNE,1999,239558.6414
USA,MAIZE,THND_TONNE,2000,251863.3702
USA,MAIZE,THND_TONNE,2001,241395.206
USA,MAIZE,THND_TONNE,2002,228821.216
USA,MAIZE,THND_TONNE,2003,256915.828
USA,MAIZE,THND_TONNE,2004,299921.414
USA,MAIZE,THND_TONNE,2005,282267.024
USA,MAIZE,THND_TONNE,2006,267610.07
USA,MAIZE,THND_TONNE,2007,332105.748
USA,MAIZE,THND_TONNE,2008,307389.602
USA,MAIZE,THND_TONNE,2009,332562.984
USA,MAIZE,THND_TONNE,2010,316178.694
USA,MAIZE,THND_TONNE,2011,313968.72
USA,MAIZE,THND_TONNE,2012,273198.51
USA,MAIZE,THND_TONNE,2013,351284.258
USA,MAIZE,THND_TONNE,2014,361114.832
USA,MAIZE,THND_TONNE,2015,345518.004
USA,MAIZE,THND_TONNE,2016,384789.496
USA,MAIZE,THND_TONNE,2017,366701.7326
USA,MAIZE,THND_TONNE,2018,366181.5859
USA,MAIZE,THND_TONNE,2019,370815.5711
USA,MAIZE,THND_TONNE,2020,373613.4563
USA,MAIZE,THND_TONNE,2021,378298.4738
USA,MAIZE,THND_TONNE,2022,381292.4853
USA,MAIZE,THND_TONNE,2023,384450.6848
USA,MAIZE,THND_TONNE,2024,387235.2402
USA,MAIZE,THND_TONNE,2025,390164.7758
USA,MAIZE,THND_TONNE,2026,393403.37
NOR,SOYBEAN,TONNE_HA,1990,0
NOR,SOYBEAN,TONNE_HA,1991,0
NOR,SOYBEAN,TONNE_HA,1992,0
NOR,SOYBEAN,TONNE_HA,1993,0
NOR,SOYBEAN,TONNE_HA,1994,0
NOR,SOYBEAN,TONNE_HA,1995,0
NOR,SOYBEAN,TONNE_HA,1996,0
NOR,SOYBEAN,TONNE_HA,1997,0
NOR,SOYBEAN,TONNE_HA,1998,0
NOR,SOYBEAN,TONNE_HA,1999,0
NOR,SOYBEAN,TONNE_HA,2000,0
NOR,SOYBEAN,TONNE_HA,2001,0
NOR,SOYBEAN,TONNE_HA,2002,0
NOR,SOYBEAN,TONNE_HA,2003,0
NOR,SOYBEAN,TONNE_HA,2004,0
NOR,SOYBEAN,TONNE_HA,2005,0
NOR,SOYBEAN,TONNE_HA,2006,0
NOR,SOYBEAN,TONNE_HA,2007,0
NOR,SOYBEAN,TONNE_HA,2008,0
NOR,SOYBEAN,TONNE_HA,2009,0
NOR,SOYBEAN,TONNE_HA,2010,0
NOR,SOYBEAN,TONNE_HA,2011,0
NOR,SOYBEAN,TONNE_HA,2012,0
NOR,SOYBEAN,TONNE_HA,2013,0
NOR,SOYBEAN,TONNE_HA,2014,0
NOR,SOYBEAN,TONNE_HA,2015,0
NOR,SOYBEAN,TONNE_HA,2016,0
NOR,SOYBEAN,TONNE_HA,2017,0
NOR,SOYBEAN,TONNE_HA,2018,0
NOR,SOYBEAN,TONNE_HA,2019,0
NOR,SOYBEAN,TONNE_HA,2020,0
NOR,SOYBEAN,TONNE_HA,2021,0
NOR,SOYBEAN,TONNE_HA,2022,0
NOR,SOYBEAN,TONNE_HA,2023,0
NOR,SOYBEAN,TONNE_HA,2024,0
NOR,SOYBEAN,TONNE_HA,2025,0
NOR,SOYBEAN,TONNE_HA,2026,0
MEX,SOYBEAN,THND_HA,1990,286
MEX,SOYBEAN,THND_HA,1991,341.679
MEX,SOYBEAN,THND_HA,1992,322.793
MEX,SOYBEAN,THND_HA,1993,237.765
MEX,SOYBEAN,THND_HA,1994,288.499
MEX,SOYBEAN,THND_HA,1995,134.396
MEX,SOYBEAN,THND_HA,1996,49.059
MEX,SOYBEAN,THND_HA,1997,122.548
MEX,SOYBEAN,THND_HA,1998,94.0646
MEX,SOYBEAN,THND_HA,1999,81.157
MEX,SOYBEAN,THND_HA,2000,70
MEX,SOYBEAN,THND_HA,2001,73.8
MEX,SOYBEAN,THND_HA,2002,56.47393
MEX,SOYBEAN,THND_HA,2003,67.88
MEX,SOYBEAN,THND_HA,2004,88.84
MEX,SOYBEAN,THND_HA,2005,96.06121
MEX,SOYBEAN,THND_HA,2006,54.2115
MEX,SOYBEAN,THND_HA,2007,62.58
MEX,SOYBEAN,THND_HA,2008,75.767
MEX,SOYBEAN,THND_HA,2009,64.73972
MEX,SOYBEAN,THND_HA,2010,153.47321
MEX,SOYBEAN,THND_HA,2011,155.51252
MEX,SOYBEAN,THND_HA,2012,142.32928
MEX,SOYBEAN,THND_HA,2013,157.41863
MEX,SOYBEAN,THND_HA,2014,205.62905
MEX,SOYBEAN,THND_HA,2015,249.97928
MEX,SOYBEAN,THND_HA,2016,251.9952419
MEX,SOYBEAN,THND_HA,2017,250.6624373
MEX,SOYBEAN,THND_HA,2018,249.3296326
MEX,SOYBEAN,THND_HA,2019,247.996828
MEX,SOYBEAN,THND_HA,2020,246.6640233
MEX,SOYBEAN,THND_HA,2021,245.3312186
MEX,SOYBEAN,THND_HA,2022,243.998414
MEX,SOYBEAN,THND_HA,2023,242.6656093
MEX,SOYBEAN,THND_HA,2024,241.3328047
MEX,SOYBEAN,THND_HA,2025,240
MEX,SOYBEAN,THND_HA,2026,238.674556
EGY,MAIZE,THND_TONNE,1990,4799
EGY,MAIZE,THND_TONNE,1991,5122
EGY,MAIZE,THND_TONNE,1992,5069
EGY,MAIZE,THND_TONNE,1993,5039
EGY,MAIZE,THND_TONNE,1994,5112
EGY,MAIZE,THND_TONNE,1995,4535
EGY,MAIZE,THND_TONNE,1996,5165
EGY,MAIZE,THND_TONNE,1997,5806
EGY,MAIZE,THND_TONNE,1998,6337
EGY,MAIZE,THND_TONNE,1999,6143
EGY,MAIZE,THND_TONNE,2000,6474
EGY,MAIZE,THND_TONNE,2001,6842
EGY,MAIZE,THND_TONNE,2002,6357
EGY,MAIZE,THND_TONNE,2003,6530
EGY,MAIZE,THND_TONNE,2004,6236
EGY,MAIZE,THND_TONNE,2005,7698
EGY,MAIZE,THND_TONNE,2006,6909
EGY,MAIZE,THND_TONNE,2007,6930
EGY,MAIZE,THND_TONNE,2008,7401
EGY,MAIZE,THND_TONNE,2009,7686
EGY,MAIZE,THND_TONNE,2010,7171
EGY,MAIZE,THND_TONNE,2011,6787
EGY,MAIZE,THND_TONNE,2012,7000
EGY,MAIZE,THND_TONNE,2013,5700
EGY,MAIZE,THND_TONNE,2014,5800
EGY,MAIZE,THND_TONNE,2015,6000
EGY,MAIZE,THND_TONNE,2016,6000
EGY,MAIZE,THND_TONNE,2017,6380.876508
EGY,MAIZE,THND_TONNE,2018,6483.286755
EGY,MAIZE,THND_TONNE,2019,6616.577787
EGY,MAIZE,THND_TONNE,2020,6742.967664
EGY,MAIZE,THND_TONNE,2021,6871.886963
EGY,MAIZE,THND_TONNE,2022,6988.112471
EGY,MAIZE,THND_TONNE,2023,7099.984714
EGY,MAIZE,THND_TONNE,2024,7205.176507
EGY,MAIZE,THND_TONNE,2025,7322.620705
EGY,MAIZE,THND_TONNE,2026,7441.275647
IDN,MAIZE,TONNE_HA,1990,2.132362255
IDN,MAIZE,TONNE_HA,1991,2.150567272
IDN,MAIZE,TONNE_HA,1992,2.20308625
IDN,MAIZE,TONNE_HA,1993,2.197278911
IDN,MAIZE,TONNE_HA,1994,2.209392087
IDN,MAIZE,TONNE_HA,1995,2.257940854
IDN,MAIZE,TONNE_HA,1996,2.485844017
IDN,MAIZE,TONNE_HA,1997,2.614307004
IDN,MAIZE,TONNE_HA,1998,2.652321335
IDN,MAIZE,TONNE_HA,1999,2.66288624
IDN,MAIZE,TONNE_HA,2000,2.76459162
IDN,MAIZE,TONNE_HA,2001,2.844639216
IDN,MAIZE,TONNE_HA,2002,3.087535195
IDN,MAIZE,TONNE_HA,2003,3.240964573
IDN,MAIZE,TONNE_HA,2004,3.343818886
IDN,MAIZE,TONNE_HA,2005,3.453916161
IDN,MAIZE,TONNE_HA,2006,3.469872689
IDN,MAIZE,TONNE_HA,2007,3.660165832
IDN,MAIZE,TONNE_HA,2008,4.077592023
IDN,MAIZE,TONNE_HA,2009,4.241273125
IDN,MAIZE,TONNE_HA,2010,4.433596207
IDN,MAIZE,TONNE_HA,2011,4.268058445
IDN,MAIZE,TONNE_HA,2012,4.898180899
IDN,MAIZE,TONNE_HA,2013,4.844144969
IDN,MAIZE,TONNE_HA,2014,4.953974459
IDN,MAIZE,TONNE_HA,2015,5.220506814
IDN,MAIZE,TONNE_HA,2016,5.104102973
IDN,MAIZE,TONNE_HA,2017,5.180664533
IDN,MAIZE,TONNE_HA,2018,5.254887824
IDN,MAIZE,TONNE_HA,2019,5.335089162
IDN,MAIZE,TONNE_HA,2020,5.415137845
IDN,MAIZE,TONNE_HA,2021,5.500164921
IDN,MAIZE,TONNE_HA,2022,5.582527852
IDN,MAIZE,TONNE_HA,2023,5.664692188
IDN,MAIZE,TONNE_HA,2024,5.750636705
IDN,MAIZE,TONNE_HA,2025,5.836657501
IDN,MAIZE,TONNE_HA,2026,5.925045712
MOZ,SOYBEAN,TONNE_HA,1990,0.998890122
MOZ,SOYBEAN,TONNE_HA,1991,0.998890122
MOZ,SOYBEAN,TONNE_HA,1992,0.998890122
MOZ,SOYBEAN,TONNE_HA,1993,0.998890122
MOZ,SOYBEAN,TONNE_HA,1994,0.998890122
MOZ,SOYBEAN,TONNE_HA,1995,0.998890122
MOZ,SOYBEAN,TONNE_HA,1996,0.998890122
MOZ,SOYBEAN,TONNE_HA,1997,0.998890122
MOZ,SOYBEAN,TONNE_HA,1998,0.998890122
MOZ,SOYBEAN,TONNE_HA,1999,0.998890122
MOZ,SOYBEAN,TONNE_HA,2000,0.998890122
MOZ,SOYBEAN,TONNE_HA,2001,0.998890122
MOZ,SOYBEAN,TONNE_HA,2002,0.998890122
MOZ,SOYBEAN,TONNE_HA,2003,0.998890122
MOZ,SOYBEAN,TONNE_HA,2004,0.998890122
MOZ,SOYBEAN,TONNE_HA,2005,0.998890122
MOZ,SOYBEAN,TONNE_HA,2006,0.998890122
MOZ,SOYBEAN,TONNE_HA,2007,0.998890122
MOZ,SOYBEAN,TONNE_HA,2008,0.998890122
MOZ,SOYBEAN,TONNE_HA,2009,0.998890122
MOZ,SOYBEAN,TONNE_HA,2010,0.998890122
MOZ,SOYBEAN,TONNE_HA,2011,0.998890122
MOZ,SOYBEAN,TONNE_HA,2012,0.998890122
MOZ,SOYBEAN,TONNE_HA,2013,0.998890122
MOZ,SOYBEAN,TONNE_HA,2014,0.998890122
MOZ,SOYBEAN,TONNE_HA,2015,0.998890122
MOZ,SOYBEAN,TONNE_HA,2016,0.998890122
MOZ,SOYBEAN,TONNE_HA,2017,1.05707019
MOZ,SOYBEAN,TONNE_HA,2018,1.083548826
MOZ,SOYBEAN,TONNE_HA,2019,1.09983244
MOZ,SOYBEAN,TONNE_HA,2020,1.116007762
MOZ,SOYBEAN,TONNE_HA,2021,1.131444186
MOZ,SOYBEAN,TONNE_HA,2022,1.149003819
MOZ,SOYBEAN,TONNE_HA,2023,1.165759365
MOZ,SOYBEAN,TONNE_HA,2024,1.183009272
MOZ,SOYBEAN,TONNE_HA,2025,1.199793711
MOZ,SOYBEAN,TONNE_HA,2026,1.217131387
MOZ,SOYBEAN,THND_HA,1990,9.00E-05
MOZ,SOYBEAN,THND_HA,1991,9.00E-05
MOZ,SOYBEAN,THND_HA,1992,9.00E-05
MOZ,SOYBEAN,THND_HA,1993,9.00E-05
MOZ,SOYBEAN,THND_HA,1994,9.00E-05
MOZ,SOYBEAN,THND_HA,1995,9.00E-05
MOZ,SOYBEAN,THND_HA,1996,9.00E-05
MOZ,SOYBEAN,THND_HA,1997,9.00E-05
MOZ,SOYBEAN,THND_HA,1998,9.00E-05
MOZ,SOYBEAN,THND_HA,1999,9.00E-05
MOZ,SOYBEAN,THND_HA,2000,9.00E-05
MOZ,SOYBEAN,THND_HA,2001,9.00E-05
MOZ,SOYBEAN,THND_HA,2002,9.00E-05
MOZ,SOYBEAN,THND_HA,2003,9.00E-05
MOZ,SOYBEAN,THND_HA,2004,9.00E-05
MOZ,SOYBEAN,THND_HA,2005,9.00E-05
MOZ,SOYBEAN,THND_HA,2006,9.00E-05
MOZ,SOYBEAN,THND_HA,2007,9.00E-05
MOZ,SOYBEAN,THND_HA,2008,9.00E-05
MOZ,SOYBEAN,THND_HA,2009,9.00E-05
MOZ,SOYBEAN,THND_HA,2010,9.00E-05
MOZ,SOYBEAN,THND_HA,2011,9.00E-05
MOZ,SOYBEAN,THND_HA,2012,9.00E-05
MOZ,SOYBEAN,THND_HA,2013,9.00E-05
MOZ,SOYBEAN,THND_HA,2014,9.00E-05
MOZ,SOYBEAN,THND_HA,2015,9.00E-05
MOZ,SOYBEAN,THND_HA,2016,9.00E-05
MOZ,SOYBEAN,THND_HA,2017,9.01E-05
MOZ,SOYBEAN,THND_HA,2018,9.07E-05
MOZ,SOYBEAN,THND_HA,2019,9.12E-05
MOZ,SOYBEAN,THND_HA,2020,9.14E-05
MOZ,SOYBEAN,THND_HA,2021,9.14E-05
MOZ,SOYBEAN,THND_HA,2022,9.14E-05
MOZ,SOYBEAN,THND_HA,2023,9.14E-05
MOZ,SOYBEAN,THND_HA,2024,9.14E-05
MOZ,SOYBEAN,THND_HA,2025,9.14E-05
MOZ,SOYBEAN,THND_HA,2026,9.14E-05
PRY,SOYBEAN,THND_HA,1990,9.00E-05
PRY,SOYBEAN,THND_HA,1991,627
PRY,SOYBEAN,THND_HA,1992,635
PRY,SOYBEAN,THND_HA,1993,694
PRY,SOYBEAN,THND_HA,1994,736
PRY,SOYBEAN,THND_HA,1995,833
PRY,SOYBEAN,THND_HA,1996,940
PRY,SOYBEAN,THND_HA,1997,1086
PRY,SOYBEAN,THND_HA,1998,1166
PRY,SOYBEAN,THND_HA,1999,1180
PRY,SOYBEAN,THND_HA,2000,1350
PRY,SOYBEAN,THND_HA,2001,1450
PRY,SOYBEAN,THND_HA,2002,1470
PRY,SOYBEAN,THND_HA,2003,1870
PRY,SOYBEAN,THND_HA,2004,1970
PRY,SOYBEAN,THND_HA,2005,1970
PRY,SOYBEAN,THND_HA,2006,2200
PRY,SOYBEAN,THND_HA,2007,2640
PRY,SOYBEAN,THND_HA,2008,2570
PRY,SOYBEAN,THND_HA,2009,2680
PRY,SOYBEAN,THND_HA,2010,2870
PRY,SOYBEAN,THND_HA,2011,2960
PRY,SOYBEAN,THND_HA,2012,3158
PRY,SOYBEAN,THND_HA,2013,3725
PRY,SOYBEAN,THND_HA,2014,3270
PRY,SOYBEAN,THND_HA,2015,3350
PRY,SOYBEAN,THND_HA,2016,3380
PRY,SOYBEAN,THND_HA,2017,3433.699257
PRY,SOYBEAN,THND_HA,2018,3487.063282
PRY,SOYBEAN,THND_HA,2019,3541.993417
PRY,SOYBEAN,THND_HA,2020,3599.136045
PRY,SOYBEAN,THND_HA,2021,3655.445571
PRY,SOYBEAN,THND_HA,2022,3715.822604
PRY,SOYBEAN,THND_HA,2023,3774.518165
PRY,SOYBEAN,THND_HA,2024,3835.57131
PRY,SOYBEAN,THND_HA,2025,3896.179707
PRY,SOYBEAN,THND_HA,2026,3958.747348
AUS,MAIZE,THND_HA,1990,52
AUS,MAIZE,THND_HA,1991,49
AUS,MAIZE,THND_HA,1992,52
AUS,MAIZE,THND_HA,1993,45
AUS,MAIZE,THND_HA,1994,44
AUS,MAIZE,THND_HA,1995,50
AUS,MAIZE,THND_HA,1996,56
AUS,MAIZE,THND_HA,1997,67
AUS,MAIZE,THND_HA,1998,57
AUS,MAIZE,THND_HA,1999,64
AUS,MAIZE,THND_HA,2000,75
AUS,MAIZE,THND_HA,2001,75
AUS,MAIZE,THND_HA,2002,93
AUS,MAIZE,THND_HA,2003,70
AUS,MAIZE,THND_HA,2004,79
AUS,MAIZE,THND_HA,2005,75
AUS,MAIZE,THND_HA,2006,67
AUS,MAIZE,THND_HA,2007,49
AUS,MAIZE,THND_HA,2008,68
AUS,MAIZE,THND_HA,2009,65
AUS,MAIZE,THND_HA,2010,59
AUS,MAIZE,THND_HA,2011,62
AUS,MAIZE,THND_HA,2012,70
AUS,MAIZE,THND_HA,2013,78
AUS,MAIZE,THND_HA,2014,52
AUS,MAIZE,THND_HA,2015,60
AUS,MAIZE,THND_HA,2016,67
AUS,MAIZE,THND_HA,2017,68
AUS,MAIZE,THND_HA,2018,68.83524466
AUS,MAIZE,THND_HA,2019,68.80575881
AUS,MAIZE,THND_HA,2020,69.78720103
AUS,MAIZE,THND_HA,2021,70.33464182
AUS,MAIZE,THND_HA,2022,70.78671359
AUS,MAIZE,THND_HA,2023,71.16396891
AUS,MAIZE,THND_HA,2024,71.55829317
AUS,MAIZE,THND_HA,2025,71.95326499
AUS,MAIZE,THND_HA,2026,72.38762382
URY,MAIZE,THND_HA,1990,61
URY,MAIZE,THND_HA,1991,75
URY,MAIZE,THND_HA,1992,80
URY,MAIZE,THND_HA,1993,71
URY,MAIZE,THND_HA,1994,55
URY,MAIZE,THND_HA,1995,48
URY,MAIZE,THND_HA,1996,59
URY,MAIZE,THND_HA,1997,61
URY,MAIZE,THND_HA,1998,60
URY,MAIZE,THND_HA,1999,59
URY,MAIZE,THND_HA,2000,42
URY,MAIZE,THND_HA,2001,57
URY,MAIZE,THND_HA,2002,49
URY,MAIZE,THND_HA,2003,39
URY,MAIZE,THND_HA,2004,45
URY,MAIZE,THND_HA,2005,61
URY,MAIZE,THND_HA,2006,49
URY,MAIZE,THND_HA,2007,59
URY,MAIZE,THND_HA,2008,81
URY,MAIZE,THND_HA,2009,88
URY,MAIZE,THND_HA,2010,96
URY,MAIZE,THND_HA,2011,81
URY,MAIZE,THND_HA,2012,124
URY,MAIZE,THND_HA,2013,123
URY,MAIZE,THND_HA,2014,130.6
URY,MAIZE,THND_HA,2015,83.2
URY,MAIZE,THND_HA,2016,81
URY,MAIZE,THND_HA,2017,79.44996008
URY,MAIZE,THND_HA,2018,78.87173672
URY,MAIZE,THND_HA,2019,78.30036864
URY,MAIZE,THND_HA,2020,78.34994843
URY,MAIZE,THND_HA,2021,78.81731066
URY,MAIZE,THND_HA,2022,79.08447759
URY,MAIZE,THND_HA,2023,79.23266693
URY,MAIZE,THND_HA,2024,79.24032726
URY,MAIZE,THND_HA,2025,79.35870203
URY,MAIZE,THND_HA,2026,79.45943963
WLD,SOYBEAN,THND_TONNE,1995,124645.6998
WLD,SOYBEAN,THND_TONNE,1996,132202.2457
WLD,SOYBEAN,THND_TONNE,1997,155841.4473
WLD,SOYBEAN,THND_TONNE,1998,159438.4222
WLD,SOYBEAN,THND_TONNE,1999,157641.0557
WLD,SOYBEAN,THND_TONNE,2000,173666.7348
WLD,SOYBEAN,THND_TONNE,2001,183826.7601
WLD,SOYBEAN,THND_TONNE,2002,196502.574
WLD,SOYBEAN,THND_TONNE,2003,184097.2093
WLD,SOYBEAN,THND_TONNE,2004,213110.8659
WLD,SOYBEAN,THND_TONNE,2005,216507.6538
WLD,SOYBEAN,THND_TONNE,2006,236087.633
WLD,SOYBEAN,THND_TONNE,2007,219722.6656
WLD,SOYBEAN,THND_TONNE,2008,219522.2475
WLD,SOYBEAN,THND_TONNE,2009,258491.8421
WLD,SOYBEAN,THND_TONNE,2010,264758.8451
WLD,SOYBEAN,THND_TONNE,2011,248076.5719
WLD,SOYBEAN,THND_TONNE,2012,267389.3869
WLD,SOYBEAN,THND_TONNE,2013,283917.109
WLD,SOYBEAN,THND_TONNE,2014,320412.5082
WLD,SOYBEAN,THND_TONNE,2015,315231.0215
WLD,SOYBEAN,THND_TONNE,2016,341255.8803
WLD,SOYBEAN,THND_TONNE,2017,338640.8683
WLD,SOYBEAN,THND_TONNE,2018,344591.4791
WLD,SOYBEAN,THND_TONNE,2019,350672.4525
WLD,SOYBEAN,THND_TONNE,2020,358220.6764
WLD,SOYBEAN,THND_TONNE,2021,364654.2256
WLD,SOYBEAN,THND_TONNE,2022,372899.8199
WLD,SOYBEAN,THND_TONNE,2023,378746.6504
WLD,SOYBEAN,THND_TONNE,2024,386695.9962
WLD,SOYBEAN,THND_TONNE,2025,393072.452
WLD,SOYBEAN,THND_TONNE,2026,401319.9889
JPN,MAIZE,THND_HA,1990,0.317
JPN,MAIZE,THND_HA,1991,0.309
JPN,MAIZE,THND_HA,1992,0.278
JPN,MAIZE,THND_HA,1993,0.2
JPN,MAIZE,THND_HA,1994,0.169
JPN,MAIZE,THND_HA,1995,0.12
JPN,MAIZE,THND_HA,1996,0.102
JPN,MAIZE,THND_HA,1997,0.109
JPN,MAIZE,THND_HA,1998,0.094
JPN,MAIZE,THND_HA,1999,0.075
JPN,MAIZE,THND_HA,2000,0.073
JPN,MAIZE,THND_HA,2001,0.068
JPN,MAIZE,THND_HA,2002,0.065
JPN,MAIZE,THND_HA,2003,0.064
JPN,MAIZE,THND_HA,2004,0.06
JPN,MAIZE,THND_HA,2005,0.062
JPN,MAIZE,THND_HA,2006,0.067
JPN,MAIZE,THND_HA,2007,0.059
JPN,MAIZE,THND_HA,2008,0.058
JPN,MAIZE,THND_HA,2009,0.065
JPN,MAIZE,THND_HA,2010,0.068
JPN,MAIZE,THND_HA,2011,0.064
JPN,MAIZE,THND_HA,2012,0.065
JPN,MAIZE,THND_HA,2013,0.066
JPN,MAIZE,THND_HA,2014,0.062923077
JPN,MAIZE,THND_HA,2015,0.062703297
JPN,MAIZE,THND_HA,2016,0.062483516
JPN,MAIZE,THND_HA,2017,0.06226384
JPN,MAIZE,THND_HA,2018,0.062022682
JPN,MAIZE,THND_HA,2019,0.061901157
JPN,MAIZE,THND_HA,2020,0.061754389
JPN,MAIZE,THND_HA,2021,0.061597969
JPN,MAIZE,THND_HA,2022,0.061288724
JPN,MAIZE,THND_HA,2023,0.060964949
JPN,MAIZE,THND_HA,2024,0.060697564
JPN,MAIZE,THND_HA,2025,0.060497653
JPN,MAIZE,THND_HA,2026,0.060284519
IND,SOYBEAN,THND_TONNE,1990,9.00E-05
IND,SOYBEAN,THND_TONNE,1991,2492.000002
IND,SOYBEAN,THND_TONNE,1992,3390.000008
IND,SOYBEAN,THND_TONNE,1993,4745
IND,SOYBEAN,THND_TONNE,1994,3931.000004
IND,SOYBEAN,THND_TONNE,1995,4993.000015
IND,SOYBEAN,THND_TONNE,1996,5209
IND,SOYBEAN,THND_TONNE,1997,5150.000004
IND,SOYBEAN,THND_TONNE,1998,5300.000008
IND,SOYBEAN,THND_TONNE,1999,5160
IND,SOYBEAN,THND_TONNE,2000,5010.000008
IND,SOYBEAN,THND_TONNE,2001,5350
IND,SOYBEAN,THND_TONNE,2002,4300
IND,SOYBEAN,THND_TONNE,2003,6800
IND,SOYBEAN,THND_TONNE,2004,5800.000027
IND,SOYBEAN,THND_TONNE,2005,7380
IND,SOYBEAN,THND_TONNE,2006,7900.000023
IND,SOYBEAN,THND_TONNE,2007,9400.000015
IND,SOYBEAN,THND_TONNE,2008,8600
IND,SOYBEAN,THND_TONNE,2009,8400
IND,SOYBEAN,THND_TONNE,2010,9600.000015
IND,SOYBEAN,THND_TONNE,2011,10600.00002
IND,SOYBEAN,THND_TONNE,2012,11000
IND,SOYBEAN,THND_TONNE,2013,8800
IND,SOYBEAN,THND_TONNE,2014,8500.000023
IND,SOYBEAN,THND_TONNE,2015,7100
IND,SOYBEAN,THND_TONNE,2016,10400
IND,SOYBEAN,THND_TONNE,2017,10214.59759
IND,SOYBEAN,THND_TONNE,2018,10414.3741
IND,SOYBEAN,THND_TONNE,2019,10627.47863
IND,SOYBEAN,THND_TONNE,2020,10845.02156
IND,SOYBEAN,THND_TONNE,2021,11067.53074
IND,SOYBEAN,THND_TONNE,2022,11297.67819
IND,SOYBEAN,THND_TONNE,2023,11522.65355
IND,SOYBEAN,THND_TONNE,2024,11756.26462
IND,SOYBEAN,THND_TONNE,2025,11990.95526
IND,SOYBEAN,THND_TONNE,2026,12231.18101
SAU,MAIZE,TONNE_HA,1990,1.9999999
